6.000000e-02 2.356194e+00 9.679007e-04 1.796604e-01
6.000000e-02 2.443461e+00 9.942703e-04 1.068869e-01
6.000000e-02 2.530727e+00 9.418053e-04 1.192064e-01
6.000000e-02 2.617994e+00 8.227156e-04 1.751280e-01
6.000000e-02 2.705260e+00 6.568840e-04 2.095608e-01
6.000000e-02 2.792527e+00 4.693003e-04 1.704392e-01
6.000000e-02 2.879793e+00 2.868956e-04 4.783702e-02
6.000000e-02 2.967060e+00 1.351634e-04 -1.193837e-01
6.000000e-02 3.054326e+00 3.497825e-05 -2.627270e-01
6.000000e-02 3.141593e+00 0.000000e+00 -3.189870e-01

1.100000e-01 0.000000e+00 0.000000e+00 -9.171187e-02
1.100000e-01 8.726646e-02 3.857708e-04 -9.611899e-02
1.100000e-01 1.745329e-01 1.490700e-03 -1.053413e-01
1.100000e-01 2.617994e-01 3.164136e-03 -1.104759e-01
1.100000e-01 3.490659e-01 5.175855e-03 -1.048009e-01
1.100000e-01 4.363323e-01 7.244692e-03 -8.974507e-02
1.100000e-01 5.235988e-01 9.073629e-03 -7.522251e-02
1.100000e-01 6.108652e-01 1.038705e-02 -7.358605e-02
1.100000e-01 6.981317e-01 1.096568e-02 -9.096159e-02
1.100000e-01 7.853982e-01 1.067486e-02 -1.219154e-01
1.100000e-01 8.726646e-01 9.482749e-03 -1.516364e-01
1.100000e-01 9.599311e-01 7.466241e-03 -1.649950e-01
1.100000e-01 1.047198e+00 4.803686e-03 -1.569787e-01
1.100000e-01 1.134464e+00 1.755359e-03 -1.373809e-01
1.100000e-01 1.221730e+00 -1.366078e-03 -1.256262e-01
1.100000e-01 1.308997e+00 -4.231622e-03 -1.377570e-01
1.100000e-01 1.396263e+00 -6.534167e-03 -1.731789e-01
1.100000e-01 1.483530e+00 -8.024375e-03 -2.100973e-01
1.100000e-01 1.570796e+00 -8.539886e-03 -2.143086e-01
1.100000e-01 1.658063e+00 -8.024375e-03 -1.582091e-01
1.100000e-01 1.745329e+00 -6.534167e-03 -3.999290e-02
1.100000e-01 1.832596e+00 -4.231622e-03 1.086062e-01
1.100000e-01 1.919862e+00 -1.366078e-03 2.324694e-01
1.100000e-01 2.007129e+00 1.755359e-03 2.779458e-01
1.100000e-01 2.094395e+00 4.803686e-03 2.203830e-01
1.100000e-01 2.181662e+00 7.466241e-03 7.951223e-02
1.100000e-01 2.268928e+00 9.482749e-03 -8.678579e-02
1.100000e-01 2.356194e+00 1.067486e-02 -2.087305e-01
1.100000e-01 2.443461e+00 1.096568e-02 -2.383241e-01
1.100000e-01 2.530727e+00 1.038705e-02 -1.731500e-01
1.100000e-01 2.617994e+00 9.073629e-03 -5.743717e-02
1.100000e-01 2.705260e+00 7.244692e-03 4.081846e-02
1.100000e-01 2.792527e+00 5.175855e-03 6.516204e-02
1.100000e-01 2.879793e+00 3.164136e-03 1.634217e-05
1.100000e-01 2.967060e+00 1.490700e-03 -1.214956e-01
1.100000e-01 3.054326e+00 3.857708e-04 -2.355063e-01
1.100000e-01 3.141593e+00 0.000000e+00 -2.816723e-01

1.600000e-01 0.000000e+00 0.000000e+00 -1.630714e-02
1.600000e-01 8.726646e-02 1.661865e-03 -2.779450e-02
1.600000e-01 1.745329e-01 6.421801e-03 -5.366919e-02
1.600000e-01 2.617994e-01 1.363081e-02 -7.391686e-02
1.600000e-01 3.490659e-01 2.229711e-02 -7.070382e-02
1.600000e-01 4.363323e-01 3.120947e-02 -4.118081e-02
1.600000e-01 5.235988e-01 3.908836e-02 -1.152827e-03
1.600000e-01 6.108652e-01 4.474648e-02 2.317201e-02
1.600000e-01 6.981317e-01 4.723916e-02 1.074292e-02
1.600000e-01 7.853982e-01 4.598631e-02 -4.079832e-02
1.600000e-01 8.726646e-01 4.085081e-02 -1.120282e-01
1.600000e-01 9.599311e-01 3.216388e-02 -1.714103e-01
1.600000e-01 1.047198e+00 2.069384e-02 -1.923529e-01
1.600000e-01 1.134464e+00 7.561928e-03 -1.676849e-01
1.600000e-01 1.221730e+00 -5.884937e-03 -1.129348e-01
1.600000e-01 1.308997e+00 -1.822944e-02 -5.641215e-02
1.600000e-01 1.396263e+00 -2.814859e-02 -2.205840e-02
1.600000e-01 1.483530e+00 -3.456827e-02 -1.553210e-02
1.600000e-01 1.570796e+00 -3.678905e-02 -2.218225e-02
1.600000e-01 1.658063e+00 -3.456827e-02 -1.837570e-02
1.600000e-01 1.745329e+00 -2.814859e-02 1.069001e-02
1.600000e-01 1.832596e+00 -1.822944e-02 5.796732e-02
1.600000e-01 1.919862e+00 -5.884937e-03 9.523286e-02
1.600000e-01 2.007129e+00 7.561928e-03 8.833028e-02
1.600000e-01 2.094395e+00 2.069384e-02 1.880091e-02
1.600000e-01 2.181662e+00 3.216388e-02 -1.009254e-01
1.600000e-01 2.268928e+00 4.085081e-02 -2.287973e-01
1.600000e-01 2.356194e+00 4.598631e-02 -3.118783e-01
1.600000e-01 2.443461e+00 4.723916e-02 -3.133580e-01
1.600000e-01 2.530727e+00 4.474648e-02 -2.331642e-01
1.600000e-01 2.617994e+00 3.908836e-02 -1.101882e-01
1.600000e-01 2.705260e+00 3.120947e-02 -3.818216e-03
1.600000e-01 2.792527e+00 2.229711e-02 3.608664e-02
1.600000e-01 2.879793e+00 1.363081e-02 -5.116312e-03
1.600000e-01 2.967060e+00 6.421801e-03 -9.951199e-02
1.600000e-01 3.054326e+00 1.661865e-03 -1.919254e-01
1.600000e-01 3.141593e+00 0.000000e+00 -2.298514e-01

2.100000e-01 0.000000e+00 0.000000e+00 2.420917e-02
2.100000e-01 8.726646e-02 4.677817e-03 1.570730e-02
2.100000e-01 1.745329e-01 1.807608e-02 -6.152055e-04
2.100000e-01 2.617994e-01 3.836799e-02 -3.522968e-03
2.100000e-01 3.490659e-01 6.276188e-02 2.523375e-02
2.100000e-01 4.363323e-01 8.784839e-02 8.653276e-02
2.100000e-01 5.235988e-01 1.100259e-01 1.593642e-01
2.100000e-01 6.108652e-01 1.259523e-01 2.096654e-01
2.100000e-01 6.981317e-01 1.329688e-01 2.080303e-01
2.100000e-01 7.853982e-01 1.294422e-01 1.463446e-01
2.100000e-01 8.726646e-01 1.149868e-01 4.369144e-02
2.100000e-01 9.599311e-01 9.053487e-02 -6.218081e-02
2.100000e-01 1.047198e+00 5.824900e-02 -1.333542e-01
2.100000e-01 1.134464e+00 2.128531e-02 -1.500653e-01
2.100000e-01 1.221730e+00 -1.656491e-02 -1.188802e-01
2.100000e-01 1.308997e+00 -5.131221e-02 -6.661205e-02
2.100000e-01 1.396263e+00 -7.923263e-02 -2.401633e-02
2.100000e-01 1.483530e+00 -9.730274e-02 -8.969008e-03
2.100000e-01 1.570796e+00 -1.035538e-01 -1.874577e-02
2.100000e-01 1.658063e+00 -9.730274e-02 -3.531289e-02
2.100000e-01 1.745329e+00 -7.923263e-02 -3.964622e-02
2.100000e-01 1.832596e+00 -5.131221e-02 -2.573655e-02
2.100000e-01 1.919862e+00 -1.656491e-02 -5.308168e-03
2.100000e-01 2.007129e+00 2.128531e-02 -1.395825e-04
2.100000e-01 2.094395e+00 5.824900e-02 -2.669818e-02
2.100000e-01 2.181662e+00 9.053487e-02 -8.283892e-02
2.100000e-01 2.268928e+00 1.149868e-01 -1.454436e-01
2.100000e-01 2.356194e+00 1.294422e-01 -1.814762e-01
2.100000e-01 2.443461e+00 1.329688e-01 -1.667261e-01
2.100000e-01 2.530727e+00 1.259523e-01 -1.014048e-01
2.100000e-01 2.617994e+00 1.100259e-01 -1.294688e-02
2.100000e-01 2.705260e+00 8.784839e-02 5.663798e-02
2.100000e-01 2.792527e+00 6.276188e-02 7.260662e-02
2.100000e-01 2.879793e+00 3.836799e-02 2.662433e-02
2.100000e-01 2.967060e+00 1.807608e-02 -5.768411e-02
2.100000e-01 3.054326e+00 4.677817e-03 -1.363899e-01
2.100000e-01 3.141593e+00 0.000000e+00 -1.682052e-01

2.600000e-01 0.000000e+00 0.000000e+00 3.751457e-02
2.600000e-01 8.726646e-02 1.027215e-02 3.993130e-02
2.600000e-01 1.745329e-01 3.969377e-02 5.388120e-02
2.600000e-01 2.617994e-01 8.425333e-02 9.417270e-02
2.600000e-01 3.490659e-01 1.378206e-01 1.711402e-01
2.600000e-01 4.363323e-01 1.929087e-01 2.787005e-01
2.600000e-01 5.235988e-01 2.416089e-01 3.909374e-01
2.600000e-01 6.108652e-01 2.765823e-01 4.703452e-01
2.600000e-01 6.981317e-01 2.919898e-01 4.841111e-01
2.600000e-01 7.853982e-01 2.842458e-01 4.199574e-01
2.600000e-01 8.726646e-01 2.525028e-01 2.929366e-01
2.600000e-01 9.599311e-01 1.988080e-01 1.392903e-01
2.600000e-01 1.047198e+00 1.279106e-01 4.203394e-04
2.600000e-01 1.134464e+00 4.674100e-02 -9.473115e-02
2.600000e-01 1.221730e+00 -3.637536e-02 -1.399425e-01
2.600000e-01 1.308997e+00 -1.126779e-01 -1.499083e-01
2.600000e-01 1.396263e+00 -1.739891e-01 -1.483257e-01
2.600000e-01 1.483530e+00 -2.136698e-01 -1.531289e-01
2.600000e-01 1.570796e+00 -2.273966e-01 -1.671625e-01
2.600000e-01 1.658063e+00 -2.136698e-01 -1.789272e-01
2.600000e-01 1.745329e+00 -1.739891e-01 -1.719782e-01
2.600000e-01 1.832596e+00 -1.126779e-01 -1.366614e-01
2.600000e-01 1.919862e+00 -3.637536e-02 -7.692605e-02
2.600000e-01 2.007129e+00 4.674100e-02 -8.335346e-03
2.600000e-01 2.094395e+00 1.279106e-01 5.105577e-02
2.600000e-01 2.181662e+00 1.988080e-01 9.095980e-02
2.600000e-01 2.268928e+00 2.525028e-01 1.137230e-01
2.600000e-01 2.356194e+00 2.842458e-01 1.307823e-01
2.600000e-01 2.443461e+00 2.919898e-01 1.530603e-01
2.600000e-01 2.530727e+00 2.765823e-01 1.815592e-01
2.600000e-01 2.617994e+00 2.416089e-01 2.044653e-01
2.600000e-01 2.705260e+00 1.929087e-01 2.031742e-01
2.600000e-01 2.792527e+00 1.378206e-01 1.641156e-01
2.600000e-01 2.879793e+00 8.425333e-02 8.942353e-02
2.600000e-01 2.967060e+00 3.969377e-02 -2.631192e-04
2.600000e-01 3.054326e+00 1.027215e-02 -7.330554e-02
2.600000e-01 3.141593e+00 0.000000e+00 -1.014147e-01

3.100000e-01 0.000000e+00 0.000000e+00 3.128655e-02
3.100000e-01 8.726646e-02 1.910639e-02 5.042242e-02
3.100000e-01 1.745329e-01 7.383116e-02 1.098805e-01
3.100000e-01 2.617994e-01 1.567128e-01 2.126370e-01
3.100000e-01 3.490659e-01 2.563488e-01 3.551437e-01
3.100000e-01 4.363323e-01 3.588139e-01 5.206271e-01
3.100000e-01 5.235988e-01 4.493971e-01 6.781757e-01
3.100000e-01 6.108652e-01 5.144483e-01 7.896626e-01
3.100000e-01 6.981317e-01 5.431065e-01 8.221960e-01
3.100000e-01 7.853982e-01 5.287025e-01 7.604844e-01
3.100000e-01 8.726646e-01 4.696600e-01 6.131215e-01
3.100000e-01 9.599311e-01 3.697867e-01 4.096000e-01
3.100000e-01 1.047198e+00 2.379161e-01 1.893738e-01
3.100000e-01 1.134464e+00 8.693914e-02 -1.189124e-02
3.100000e-01 1.221730e+00 -6.765886e-02 -1.726014e-01
3.100000e-01 1.308997e+00 -2.095831e-01 -2.878527e-01
3.100000e-01 1.396263e+00 -3.236231e-01 -3.642594e-01
3.100000e-01 1.483530e+00 -3.974299e-01 -4.107328e-01
3.100000e-01 1.570796e+00 -4.229620e-01 -4.305958e-01
3.100000e-01 1.658063e+00 -3.974299e-01 -4.191252e-01
3.100000e-01 1.745329e+00 -3.236231e-01 -3.672827e-01
3.100000e-01 1.832596e+00 -2.095831e-01 -2.689634e-01
3.100000e-01 1.919862e+00 -6.765886e-02 -1.273931e-01
3.100000e-01 2.007129e+00 8.693914e-02 4.287142e-02
3.100000e-01 2.094395e+00 2.379161e-01 2.192328e-01
3.100000e-01 2.181662e+00 3.697867e-01 3.776588e-01
3.100000e-01 2.268928e+00 4.696600e-01 4.991501e-01
3.100000e-01 2.356194e+00 5.287025e-01 5.732041e-01
3.100000e-01 2.443461e+00 5.431065e-01 5.974897e-01
3.100000e-01 2.530727e+00 5.144483e-01 5.751591e-01
3.100000e-01 2.617994e+00 4.493971e-01 5.122266e-01
3.100000e-01 2.705260e+00 3.588139e-01 4.167777e-01
3.100000e-01 2.792527e+00 2.563488e-01 3.000072e-01
3.100000e-01 2.879793e+00 1.567128e-01 1.774666e-01
3.100000e-01 2.967060e+00 7.383116e-02 6.849978e-02
3.100000e-01 3.054326e+00 1.910639e-02 -7.078040e-03
3.100000e-01 3.141593e+00 0.000000e+00 -3.416083e-02

3.600000e-01 0.000000e+00 0.000000e+00 1.320260e-02
3.600000e-01 8.726646e-02 3.147904e-02 5.272556e-02
3.600000e-01 1.745329e-01 1.216417e-01 1.674433e-01
3.600000e-01 2.617994e-01 2.581946e-01 3.453369e-01
3.600000e-01 3.490659e-01 4.223516e-01 5.653726e-01
3.600000e-01 4.363323e-01 5.911694e-01 7.976176e-01
3.600000e-01 5.235988e-01 7.404113e-01 1.005688e+00
3.600000e-01 6.108652e-01 8.475873e-01 1.152069e+00
3.600000e-01 6.981317e-01 8.948037e-01 1.205496e+00
3.600000e-01 7.853982e-01 8.710721e-01 1.148370e+00
3.600000e-01 8.726646e-01 7.737956e-01 9.816602e-01
3.600000e-01 9.599311e-01 6.092479e-01 7.253449e-01
3.600000e-01 1.047198e+00 3.919825e-01 4.139091e-01
3.600000e-01 1.134464e+00 1.432379e-01 8.824552e-02
3.600000e-01 1.221730e+00 -1.114724e-01 -2.133367e-01
3.600000e-01 1.308997e+00 -3.453018e-01 -4.619968e-01
3.600000e-01 1.396263e+00 -5.331903e-01 -6.410905e-01
3.600000e-01 1.483530e+00 -6.547918e-01 -7.445014e-01
3.600000e-01 1.570796e+00 -6.968577e-01 -7.722091e-01
3.600000e-01 1.658063e+00 -6.547918e-01 -7.258133e-01
3.600000e-01 1.745329e+00 -5.331903e-01 -6.065363e-01
3.600000e-01 1.832596e+00 -3.453018e-01 -4.167985e-01
3.600000e-01 1.919862e+00 -1.114724e-01 -1.644817e-01
3.600000e-01 2.007129e+00 1.432379e-01 1.326091e-01
3.600000e-01 2.094395e+00 3.919825e-01 4.450031e-01
3.600000e-01 2.181662e+00 6.092479e-01 7.344460e-01
3.600000e-01 2.268928e+00 7.737956e-01 9.612855e-01
3.600000e-01 2.356194e+00 8.710721e-01 1.094096e+00
3.600000e-01 2.443461e+00 8.948037e-01 1.118051e+00
3.600000e-01 2.530727e+00 8.475873e-01 1.038826e+00
3.600000e-01 2.617994e+00 7.404113e-01 8.805154e-01
3.600000e-01 2.705260e+00 5.911694e-01 6.784356e-01
3.600000e-01 2.792527e+00 4.223516e-01 4.696751e-01
3.600000e-01 2.879793e+00 2.581946e-01 2.849387e-01
3.600000e-01 2.967060e+00 1.216417e-01 1.443534e-01
3.600000e-01 3.054326e+00 3.147904e-02 5.788691e-02
3.600000e-01 3.141593e+00 0.000000e+00 2.887538e-02

4.100000e-01 0.000000e+00 0.000000e+00 -9.059771e-03
4.100000e-01 8.726646e-02 4.718737e-02 5.238564e-02
4.100000e-01 1.745329e-01 1.823420e-01 2.266300e-01
4.100000e-01 2.617994e-01 3.870362e-01 4.857391e-01
4.100000e-01 3.490659e-01 6.331089e-01 7.899551e-01
4.100000e-01 4.363323e-01 8.861685e-01 1.094977e+00
4.100000e-01 5.235988e-01 1.109883e+00 1.358084e+00
4.100000e-01 6.108652e-01 1.270541e+00 1.542014e+00
4.100000e-01 6.981317e-01 1.341319e+00 1.617220e+00
4.100000e-01 7.853982e-01 1.305745e+00 1.564057e+00
4.100000e-01 8.726646e-01 1.159927e+00 1.375967e+00
4.100000e-01 9.599311e-01 9.132683e-01 1.063122e+00
4.100000e-01 1.047198e+00 5.875854e-01 6.544292e-01
4.100000e-01 1.134464e+00 2.147150e-01 1.954702e-01
4.100000e-01 1.221730e+00 -1.670982e-01 -2.586285e-01
4.100000e-01 1.308997e+00 -5.176107e-01 -6.538924e-01
4.100000e-01 1.396263e+00 -7.992573e-01 -9.480918e-01
4.100000e-01 1.483530e+00 -9.815391e-01 -1.117156e+00
4.100000e-01 1.570796e+00 -1.044596e+00 -1.155166e+00
4.100000e-01 1.658063e+00 -9.815391e-01 -1.068898e+00
4.100000e-01 1.745329e+00 -7.992573e-01 -8.707156e-01
4.100000e-01 1.832596e+00 -5.176107e-01 -5.743228e-01
4.100000e-01 1.919862e+00 -1.670982e-01 -1.959642e-01
4.100000e-01 2.007129e+00 2.147150e-01 2.400063e-01
4.100000e-01 2.094395e+00 5.875854e-01 6.955365e-01
4.100000e-01 2.181662e+00 9.132683e-01 1.118510e+00
4.100000e-01 2.268928e+00 1.159927e+00 1.450577e+00
4.100000e-01 2.356194e+00 1.305745e+00 1.641764e+00
4.100000e-01 2.443461e+00 1.341319e+00 1.666232e+00
4.100000e-01 2.530727e+00 1.270541e+00 1.531992e+00
4.100000e-01 2.617994e+00 1.109883e+00 1.279510e+00
4.100000e-01 2.705260e+00 8.861685e-01 9.691351e-01
4.100000e-01 2.792527e+00 6.331089e-01 6.625128e-01
4.100000e-01 2.879793e+00 3.870362e-01 4.060253e-01
4.100000e-01 2.967060e+00 1.823420e-01 2.230466e-01
4.100000e-01 3.054326e+00 4.718737e-02 1.171836e-01
4.100000e-01 3.141593e+00 0.000000e+00 8.301298e-02

4.600000e-01 0.000000e+00 0.000000e+00 -2.817469e-02
4.600000e-01 8.726646e-02 6.546314e-02 5.465447e-02
4.600000e-01 1.745329e-01 2.529635e-01 2.873471e-01
4.600000e-01 2.617994e-01 5.369361e-01 6.272884e-01
4.600000e-01 3.490659e-01 8.783134e-01 1.017038e+00
4.600000e-01 4.363323e-01 1.229384e+00 1.397948e+00
4.600000e-01 5.235988e-01 1.539744e+00 1.719759e+00
4.600000e-01 6.108652e-01 1.762625e+00 1.943619e+00
4.600000e-01 6.981317e-01 1.860815e+00 2.040255e+00
4.600000e-01 7.853982e-01 1.811463e+00 1.987827e+00
4.600000e-01 8.726646e-01 1.609169e+00 1.773550e+00
4.600000e-01 9.599311e-01 1.266979e+00 1.399858e+00
4.600000e-01 1.047198e+00 8.151585e-01 8.917515e-01
4.600000e-01 1.134464e+00 2.978746e-01 2.998582e-01
4.600000e-01 1.221730e+00 -2.318157e-01 -3.049861e-01
4.600000e-01 1.308997e+00 -7.180825e-01 -8.455051e-01
4.600000e-01 1.396263e+00 -1.108811e+00 -1.255264e+00
4.600000e-01 1.483530e+00 -1.361691e+00 -1.492279e+00
4.600000e-01 1.570796e+00 -1.449171e+00 -1.543414e+00
4.600000e-01 1.658063e+00 -1.361691e+00 -1.418827e+00
4.600000e-01 1.745329e+00 -1.108811e+00 -1.141007e+00
4.600000e-01 1.832596e+00 -7.180825e-01 -7.355556e-01
4.600000e-01 1.919862e+00 -2.318157e-01 -2.291511e-01
4.600000e-01 2.007129e+00 2.978746e-01 3.449558e-01
4.600000e-01 2.094395e+00 8.151585e-01 9.390528e-01
4.600000e-01 2.181662e+00 1.266979e+00 1.488334e+00
4.600000e-01 2.268928e+00 1.609169e+00 1.918922e+00
4.600000e-01 2.356194e+00 1.811463e+00 2.165963e+00
4.600000e-01 2.443461e+00 1.860815e+00 2.194773e+00
4.600000e-01 2.530727e+00 1.762625e+00 2.014975e+00
4.600000e-01 2.617994e+00 1.539744e+00 1.679850e+00
4.600000e-01 2.705260e+00 1.229384e+00 1.269960e+00
4.600000e-01 2.792527e+00 8.783134e-01 8.678150e-01
4.600000e-01 2.879793e+00 5.369361e-01 5.348144e-01
4.600000e-01 2.967060e+00 2.529635e-01 3.003700e-01
4.600000e-01 3.054326e+00 6.546314e-02 1.666072e-01
4.600000e-01 3.141593e+00 0.000000e+00 1.238398e-01

5.100000e-01 0.000000e+00 0.000000e+00 -4.152525e-02
5.100000e-01 8.726646e-02 8.499669e-02 6.085878e-02
5.100000e-01 1.745329e-01 3.284453e-01 3.474366e-01
5.100000e-01 2.617994e-01 6.971525e-01 7.631307e-01
5.100000e-01 3.490659e-01 1.140393e+00 1.235006e+00
5.100000e-01 4.363323e-01 1.596219e+00 1.690950e+00
5.100000e-01 5.235988e-01 1.999188e+00 2.072279e+00
5.100000e-01 6.108652e-01 2.288574e+00 2.336567e+00
5.100000e-01 6.981317e-01 2.416063e+00 2.453121e+00
5.100000e-01 7.853982e-01 2.351986e+00 2.397753e+00
5.100000e-01 8.726646e-01 2.089329e+00 2.153187e+00
5.100000e-01 9.599311e-01 1.645033e+00 1.716891e+00
5.100000e-01 1.047198e+00 1.058394e+00 1.112241e+00
5.100000e-01 1.134464e+00 3.867574e-01 3.952910e-01
5.100000e-01 1.221730e+00 -3.009871e-01 -3.493154e-01
5.100000e-01 1.308997e+00 -9.323510e-01 -1.024346e+00
5.100000e-01 1.396263e+00 -1.439670e+00 -1.542344e+00
5.100000e-01 1.483530e+00 -1.768006e+00 -1.844993e+00
5.100000e-01 1.570796e+00 -1.881589e+00 -1.911425e+00
5.100000e-01 1.658063e+00 -1.768006e+00 -1.753295e+00
5.100000e-01 1.745329e+00 -1.439670e+00 -1.401401e+00
5.100000e-01 1.832596e+00 -9.323510e-01 -8.926850e-01
5.100000e-01 1.919862e+00 -3.009871e-01 -2.651680e-01
5.100000e-01 2.007129e+00 3.867574e-01 4.375899e-01
5.100000e-01 2.094395e+00 1.058394e+00 1.157826e+00
5.100000e-01 2.181662e+00 1.645033e+00 1.819762e+00
5.100000e-01 2.268928e+00 2.089329e+00 2.337647e+00
5.100000e-01 2.356194e+00 2.351986e+00 2.635823e+00
5.100000e-01 2.443461e+00 2.416063e+00 2.673148e+00
5.100000e-01 2.530727e+00 2.288574e+00 2.459993e+00
5.100000e-01 2.617994e+00 1.999188e+00 2.058339e+00
5.100000e-01 2.705260e+00 1.596219e+00 1.563284e+00
5.100000e-01 2.792527e+00 1.140393e+00 1.073549e+00
5.100000e-01 2.879793e+00 6.971525e-01 6.640938e-01
5.100000e-01 2.967060e+00 3.284453e-01 3.726754e-01
5.100000e-01 3.054326e+00 8.499669e-02 2.046424e-01
5.100000e-01 3.141593e+00 0.000000e+00 1.505442e-01

5.600000e-01 0.000000e+00 0.000000e+00 -4.985629e-02
5.600000e-01 8.726646e-02 1.040504e-01 6.952313e-02
5.600000e-01 1.745329e-01 4.020730e-01 4.032672e-01
5.600000e-01 2.617994e-01 8.534336e-01 8.861990e-01
5.600000e-01 3.490659e-01 1.396036e+00 1.432420e+00
5.600000e-01 4.363323e-01 1.954045e+00 1.957815e+00
5.600000e-01 5.235988e-01 2.447347e+00 2.395183e+00
5.600000e-01 6.108652e-01 2.801605e+00 2.697371e+00
5.600000e-01 6.981317e-01 2.957674e+00 2.831221e+00
5.600000e-01 7.853982e-01 2.879232e+00 2.770338e+00
5.600000e-01 8.726646e-01 2.557695e+00 2.494556e+00
5.600000e-01 9.599311e-01 2.013801e+00 1.998714e+00
5.600000e-01 1.047198e+00 1.295654e+00 1.306226e+00
5.600000e-01 1.134464e+00 4.734571e-01 4.783671e-01
5.600000e-01 1.221730e+00 -3.684596e-01 -3.888056e-01
5.600000e-01 1.308997e+00 -1.141357e+00 -1.181883e+00
5.600000e-01 1.396263e+00 -1.762401e+00 -1.796026e+00
5.600000e-01 1.483530e+00 -2.164341e+00 -2.158662e+00
5.600000e-01 1.570796e+00 -2.303385e+00 -2.241178e+00
5.600000e-01 1.658063e+00 -2.164341e+00 -2.055172e+00
