index, x, y
800, -0.186123563641491, -0.582322654968582
801, -0.195246466975645, -0.584315585163475
802, -0.205435494361952, -0.586406675606114
803, -0.218938634022401, -0.588042598560503
804, -0.231578405844819, -0.589128409031724
805, -0.242591723138845, -0.590592533502683
806, -0.252813533608974, -0.592290647238108
807, -0.263918874608503, -0.593798479913165
808, -0.271650661338546, -0.594991615006694
809, -0.276722283360716, -0.596267214992906
810, -0.283979923875577, -0.598036942773569
811, -0.287740780785356, -0.599578115978353
812, -0.287705255748146, -0.601086085827015
813, -0.28726278039256, -0.602856977832203
814, -0.285415611372922, -0.604679332535709
815, -0.283448014376653, -0.606402374872343
816, -0.283709002168993, -0.608055053036796
817, -0.284788225399303, -0.609793748566356
818, -0.284606719883168, -0.611471467135415
819, -0.280799864073483, -0.613129856025609
820, -0.276238743983912, -0.614686659737605
821, -0.273291463384485, -0.616478089157108
822, -0.271894582442023, -0.618387334685217
823, -0.27145927592106, -0.620055166988172
824, -0.273187888932244, -0.621943528080374
825, -0.273476041331357, -0.624427430033667
826, -0.272181948498744, -0.627004314876726
827, -0.27065414693519, -0.629088934348764
828, -0.265763893653615, -0.630553758861952
829, -0.256874958255865, -0.632424905166558
830, -0.255103002141028, -0.634028868190286
831, -0.25307651783228, -0.635715258866404
832, -0.252834499256535, -0.637648796421274
833, -0.246843907421975, -0.639997155194577
834, -0.249618894279531, -0.641521536891973
835, -0.247766099558327, -0.643634363498968
836, -0.245875854754367, -0.64593908926795
837, -0.240977235879544, -0.648540105346482
838, -0.232606205536339, -0.65148141679934
839, -0.227404256584327, -0.654213764004398
840, -0.223343305380571, -0.657079359645249
841, -0.215803416650768, -0.660237911664272
842, -0.205187050964666, -0.663626008857082
843, -0.200659267424302, -0.666799630935189
844, -0.197108634827678, -0.670154644004899
845, -0.170918767263714, -0.675285680103556
846, -0.150714740430273, -0.679536538899295
847, -0.118438144585678, -0.684618329904999
848, -0.0896628294856882, -0.689472520820905
849, -0.0822338328135043, -0.692540649011947
850, -0.0628692153091636, -0.696308472602978
851, -0.00394881797534853, -0.702780710265307
852, 0.0862757112459521, -0.710433169775876
853, 0.333911009041413, -0.726387604058956
854, 2.17209660265583, -0.836258298157362
855, -1.24065421929216, -0.639145078168182
856, -0.550297272171379, -0.683451003755487
857, -0.39556742098689, -0.696374453857825
858, -0.324539554494117, -0.705239241558869
859, -0.277674961735592, -0.713417884707568
860, -0.245100092856399, -0.720542516327729
861, -0.212615534040198, -0.727672589631328
862, -0.173174632413469, -0.7358437038036
863, -0.140095965119995, -0.742553693108018
864, -0.117116833643712, -0.749583434898425
865, -0.0974355881297618, -0.756576339726391
866, -0.0810435568920968, -0.763703563619388
867, -0.0669904390649749, -0.770882669615743
868, -0.0518514736972982, -0.777615539441293
869, -0.0352852592224109, -0.783480637438324
870, -0.0191404074410342, -0.788675828861052
871, -0.0018155855570009, -0.792904817713602
872, 0.0156678611050665, -0.796412423230871
873, 0.0384669766265109, -0.797032492862183
874, 0.0543499027494374, -0.798497886863299
875, 0.0786449813967577, -0.79602880368454
876, 0.14518868562367, -0.773789595366864
877, 0.276589840435648, -0.715564714235692
878, 0.364159054582845, -0.670242326297762
879, 0.226336399574005, -0.743527738131023
880, 0.837870113525562, -0.379737524547758
881, -0.623528323960677, -1.29022163786297
882, -0.19334241458775, -1.03438090561363
883, -0.0394172666750322, -0.943616799587084
884, 0.0078429437732318, -0.920669266112437
885, 0.0397885966033845, -0.907042402220293
886, 0.0694792945773843, -0.893474515580636
887, 0.0955157889854594, -0.88047410667295
888, 0.0994545494702586, -0.885806144101719
889, 0.113647414622808, -0.879862120118799
890, 0.125686465686774, -0.875427767510664
891, 0.134604286718836, -0.873189262964185
892, 0.142185644315543, -0.871093850980601
893, 0.154325903266456, -0.861896975214488
894, 0.161807765809084, -0.855979190162834
895, 0.168732432392255, -0.850470785545524
896, 0.177665961793617, -0.843532332306439
897, 0.186717410246113, -0.835472774315506
898, 0.195175342274059, -0.826833298316029
899, 0.203743464347336, -0.817785635350577
900, 0.216975729767511, -0.803798514884285
