index, x, y
600, 0.117250693647126, -0.630983226211608
601, -0.0269547881449044, -0.653846265417591
602, -0.111512275090125, -0.672724548356889
603, -0.171313261643423, -0.689420099975375
604, -0.225647434869594, -0.707401623310691
605, -0.278350046926435, -0.726520792314163
606, -0.314078596065093, -0.740785627061535
607, -0.346947155186432, -0.754922911071508
608, -0.377863141154126, -0.768918488626785
609, -0.411443138931294, -0.78351944669805
610, -0.440902421849813, -0.797824792766737
611, -0.467601981715396, -0.809609532575621
612, -0.496820447230038, -0.820564242123711
613, -0.526546941498018, -0.830917972752258
614, -0.559991290434093, -0.841324852690541
615, -0.587372380237014, -0.848398600834441
616, -0.616518935395988, -0.852190442148682
617, -0.645662946172872, -0.85572235198757
618, -0.673331521005, -0.858139380717192
619, -0.698966608373456, -0.858569090566063
620, -0.722981583251346, -0.857181446436162
621, -0.745770202493588, -0.854563866422154
622, -0.767051965473828, -0.849544301831877
623, -0.785987391372858, -0.837686086980145
624, -0.801675082312105, -0.827417589796623
625, -0.815148761414469, -0.816774441759055
626, -0.826615204114223, -0.80474115034489
627, -0.834941384501769, -0.791354739241104
628, -0.839934639815942, -0.775595224960994
629, -0.841565611972463, -0.758089754551282
630, -0.839623644121089, -0.739239700761779
631, -0.834421603394803, -0.719748624501602
632, -0.827252035361624, -0.700834852075956
633, -0.819464122714053, -0.682842518301658
634, -0.810902445229701, -0.665472849400871
635, -0.800196774358064, -0.648764155576392
636, -0.788123295320267, -0.633495189595675
637, -0.775476219091037, -0.619594212383275
638, -0.763004406782541, -0.607072853007505
639, -0.750187212417569, -0.595117875846848
640, -0.735224199190275, -0.582212218861922
641, -0.719087835228108, -0.569422611930687
642, -0.703596200691187, -0.558779115342119
643, -0.693216658559129, -0.548964561702135
644, -0.678901036820938, -0.539753385879066
645, -0.658041378331433, -0.529409635086771
646, -0.637136075527212, -0.521120409188888
647, -0.630331738081944, -0.514223377362324
648, -0.613591738806583, -0.511710099453559
649, -0.602491544364789, -0.506147005599975
650, -0.59276822844838, -0.501521533515419
651, -0.585565414830122, -0.498054669174365
652, -0.577350569651344, -0.494330044178765
653, -0.568233914195298, -0.490304398089936
654, -0.560817947593633, -0.487502179967392
655, -0.553865837041926, -0.484951620417036
656, -0.544544569685421, -0.481174308526409
657, -0.538027776790333, -0.479162766363848
658, -0.531565470927514, -0.47733700626046
659, -0.526644425344992, -0.475726648515981
660, -0.520591958409939, -0.474918654306762
661, -0.513030926627819, -0.474150014978969
662, -0.506462169897362, -0.473202077764671
663, -0.501313372569361, -0.472717380246029
664, -0.496732903035564, -0.472547004686617
665, -0.491140290049649, -0.471296529492412
666, -0.48383875837915, -0.469109689149028
667, -0.476275799088154, -0.467618308288585
668, -0.471524317029284, -0.467813539739009
669, -0.467492462423461, -0.467949229093558
670, -0.464484459160438, -0.467508164868874
671, -0.46159702642727, -0.467096802803178
672, -0.459263599268595, -0.466956040924087
673, -0.457405308872825, -0.466955346628479
674, -0.456547257732514, -0.466644671002567
675, -0.455879396167014, -0.466438838020716
676, -0.455256915841897, -0.466512999123485
677, -0.455375021196463, -0.466388674751085
678, -0.455234111701391, -0.466397134270777
679, -0.454621561549885, -0.466721597245197
680, -0.454790405909289, -0.467172185192135
681, -0.45571775678264, -0.467679849104719
682, -0.457155532712839, -0.46802893101537
683, -0.458978832116789, -0.468251314155078
684, -0.46060525780937, -0.468464493336193
685, -0.461682983576545, -0.469276622093447
686, -0.462667736563462, -0.469920350846861
687, -0.464168872030744, -0.470301667510477
688, -0.465643997709884, -0.471053715937491
689, -0.466740236495328, -0.472115070327586
690, -0.467272289791588, -0.472754194246763
691, -0.468446568220447, -0.472892268867358
692, -0.470648236142357, -0.472737821721144
693, -0.472864183438305, -0.473053933187531
694, -0.474908712830663, -0.474034242757621
695, -0.477276000597195, -0.475174731416606
696, -0.479153962539787, -0.476763728849793
697, -0.480283222824942, -0.478122211046143
698, -0.484166603848366, -0.478668046564915
699, -0.489654822626676, -0.47789574314744
700, -0.494318995838663, -0.477407054324767
