index, x, y
1000, 0.339866947534337, -0.214422799922424
1001, 0.33483278204322, -0.219127326140535
1002, 0.330886529995511, -0.223084117716406
1003, 0.3273118590838, -0.225699349866079
1004, 0.324729138661909, -0.228913462831664
1005, 0.322967980411011, -0.23097604648922
1006, 0.320786567054566, -0.232145955923176
1007, 0.318241305227224, -0.232352875549861
1008, 0.315164594395085, -0.231927497424003
1009, 0.312761655466193, -0.232462604160785
1010, 0.311503862539969, -0.233405130124305
1011, 0.310443921611631, -0.232391106254069
1012, 0.308031125463029, -0.229804375122435
1013, 0.304493849318795, -0.225719116372009
1014, 0.300677129915345, -0.221220117827875
1015, 0.297126771326138, -0.217158645436241
1016, 0.292400407778256, -0.21180659929965
1017, 0.287985353363694, -0.204686380389077
1018, 0.283954089104423, -0.197539045789592
1019, 0.281160067383105, -0.191119101941838
1020, 0.28094587893629, -0.184618478105233
1021, 0.276109624930176, -0.16924782764228
1022, 0.270630876635191, -0.157243462777637
1023, 0.264746581205373, -0.14811255860801
1024, 0.258864377530281, -0.137797473149652
1025, 0.253086703741124, -0.126975217354354
1026, 0.245741584182881, -0.117123799254359
1027, 0.236631211485175, -0.107806762527713
1028, 0.226630018981583, -0.0937086356455948
1029, 0.216307543941542, -0.0759251462328571
1030, 0.206430847310868, -0.057452560794514
1031, 0.194328556455969, -0.0341642226762276
1032, 0.179214208375389, -0.00721470015514423
1033, 0.161311266122752, 0.026057693977498
1034, 0.144766097267421, 0.0570670780983267
1035, 0.12348996610848, 0.0928325302459576
1036, 0.0976253818818627, 0.137024585355625
1037, 0.0635216012334883, 0.188055949715075
1038, 0.0158888702303017, 0.25486195124781
1039, -0.0572184242393093, 0.367481707318389
1040, -0.168088206877309, 0.544960485563357
1041, -0.338590581538004, 0.805984090955465
1042, -0.675156011192385, 1.31445626124746
1043, -1.66972519155925, 2.78108850337401
1044, -52.2342696820681, 77.011970636419
1045, 2.39007975825255, -3.21617181317623
1046, 1.36816552688574, -1.69143675177005
1047, 1.02362165198959, -1.17605251543979
1048, 0.848790275365683, -0.91770054097859
1049, 0.738128559407984, -0.755065897253354
1050, 0.658055717155405, -0.639524051205437
1051, 0.595458692711713, -0.557989826420371
1052, 0.535550847445623, -0.497575653488659
1053, 0.442502305953665, -0.455630148131036
1054, -3.03872331973388, -1.24332445796738
1055, 0.639828262224711, -0.314353544109186
1056, 0.559927863942185, -0.299118397284943
1057, 0.525969699747017, -0.27656159469726
1058, 0.505805931688808, -0.252963640843225
1059, 0.493464982644311, -0.228702525530627
1060, 0.483856758681036, -0.209412503130904
1061, 0.477770371293721, -0.193444534994288
1062, 0.471720545030613, -0.17991361546634
1063, 0.465408646973522, -0.1684160742032
1064, 0.460454005809076, -0.157005148455974
1065, 0.456142517008069, -0.146808048011703
1066, 0.453351163794395, -0.138562163913068
1067, 0.45098266701876, -0.132942129335699
1068, 0.448498405232695, -0.128102947823412
1069, 0.447066711183311, -0.124487411833668
1070, 0.446158680939181, -0.122439280327773
1071, 0.445305150815744, -0.12185664523655
1072, 0.444523420306337, -0.123730812273355
1073, 0.443225910564209, -0.127992831916521
1074, 0.442938162137665, -0.131946954430031
1075, 0.443140724010471, -0.135612760960836
1076, 0.443076290348235, -0.141452671784967
1077, 0.443471581550415, -0.148603223282031
1078, 0.444059831123739, -0.155849993943965
1079, 0.444883629312475, -0.165560243037881
1080, 0.446054790630065, -0.176409135122422
1081, 0.447389359841035, -0.186494731889026
1082, 0.449234095527826, -0.196616750862518
1083, 0.451158670084144, -0.20752305590062
1084, 0.452848291063647, -0.222919443378545
1085, 0.456587192246901, -0.241421427525675
1086, 0.459805284456277, -0.253823701311854
1087, 0.462988729416903, -0.267066570817451
1088, 0.466139898268292, -0.282184857119656
1089, 0.469364805742562, -0.29837683942134
1090, 0.471679546882059, -0.314649421909872
1091, 0.473673801762208, -0.330781094023464
1092, 0.477274992191287, -0.347696725195481
1093, 0.482415253660733, -0.366583284845024
1094, 0.487422965919788, -0.386347665131166
1095, 0.492206651494767, -0.406506651481528
1096, 0.497661113180112, -0.426844297659675
1097, 0.505796022192307, -0.448465781456812
1098, 0.518318713588372, -0.473738042570728
1099, 0.534753896211994, -0.501760030289944
1100, 0.5549426870032, -0.531314759161006
