index, x, y
400, -0.036664704789362, -0.370046351681415
401, -0.0392404364036192, -0.370457413892341
402, -0.0395298699129467, -0.371792469327376
403, -0.0387292608117626, -0.374535681767419
404, -0.0398449182328434, -0.378955387152176
405, -0.0426615885726522, -0.384591562796357
406, -0.0437560956494551, -0.389818295685185
407, -0.042086523238925, -0.394616353970649
408, -0.0393911901930927, -0.400589671078833
409, -0.0360194157167295, -0.408128142508121
410, -0.0320319796529346, -0.417298703919569
411, -0.0284205261753584, -0.426911384223064
412, -0.0259013747182658, -0.435328948970389
413, -0.0215226242327345, -0.444898488178691
414, -0.0121977398090861, -0.457714346892548
415, 8.43353839738672e-05, -0.47055950026847
416, 0.0111169016605827, -0.483732135077466
417, 0.0224424686958271, -0.498153901422138
418, 0.036375170160308, -0.513456789148073
419, 0.0535817270986979, -0.530243781474896
420, 0.0726389779152668, -0.546932493273363
421, 0.0915237277216434, -0.565692522022553
422, 0.123223339373842, -0.587937212511896
423, 0.170572936658673, -0.61415717968281
424, 0.212675274615346, -0.643571092041795
425, 0.262814154923914, -0.674382350544343
426, 0.324434565630169, -0.707870220266223
427, 0.423977330472989, -0.756292111777932
428, 0.584048593889627, -0.834822477177013
429, 0.824177068729314, -0.954370028677539
430, 1.25249347041143, -1.16140135800588
431, 2.31323488270221, -1.65893304925111
432, 9.66576174425858, -5.07557414004569
433, -5.39617734513591, 1.90457326820989
434, -2.30929747501931, 0.464534210511414
435, -1.53362938330427, 0.100934395962458
436, -1.18375963358668, -0.062486959039965
437, -0.987377514448068, -0.1572201729963
438, -0.854943208000176, -0.225676913226648
439, -0.757128231665158, -0.280698878949132
440, -0.688828233184821, -0.315743803771042
441, -0.636277704825079, -0.348148022935053
442, -0.595907186121079, -0.372711586928134
443, -0.565192144726544, -0.393525550829303
444, -0.546144391966219, -0.412438732564125
445, -0.532137680946291, -0.426382499215121
446, -0.514882878000964, -0.439572420519061
447, -0.501113605359852, -0.452162584534538
448, -0.493536496882506, -0.463016616867355
449, -0.486699224512559, -0.472077295825727
450, -0.482006292431323, -0.480285557972155
451, -0.47951907572376, -0.488771856452756
452, -0.479080635065365, -0.496604653321201
453, -0.480182960401662, -0.504095309446613
454, -0.48407381022352, -0.511488454500774
455, -0.491701445509255, -0.518527850169492
456, -0.501609283060746, -0.525071796195469
457, -0.513397504354608, -0.530551033471608
458, -0.526927016318176, -0.534203560606364
459, -0.54331655846243, -0.53746195764544
460, -0.567446524881599, -0.541542389881163
461, -0.599416061222358, -0.545177084180991
462, -0.643144054259838, -0.548556000691703
463, -0.704939490637541, -0.551775103880321
464, -0.793096433507227, -0.553510368837641
465, -0.933205444047816, -0.552831697097009
466, -1.18973656275253, -0.549251463679471
467, -1.79219139638646, -0.535675093923299
468, -4.81824672679041, -0.442115080153477
469, 4.02216211790364, -0.726413025417036
470, 1.12943215971902, -0.637687273391051
471, 0.568380832713693, -0.625753355443337
472, 0.334236458921459, -0.625139405432128
473, 0.203870039243504, -0.624854111469706
474, 0.112025706718887, -0.624844591486021
475, 0.047230653379467, -0.626608438702197
476, 0.000965977509508983, -0.630574800627571
477, -0.037881867161063, -0.635592873079014
478, -0.0706062546701709, -0.639254066296167
479, -0.0969310854111663, -0.641973228350988
480, -0.118148568955346, -0.644898902981815
481, -0.139367986951395, -0.648497659117759
482, -0.161291901369524, -0.653416317139612
483, -0.182149605416921, -0.65724658601233
484, -0.200244851582185, -0.660893269263107
485, -0.215531650900836, -0.665358344087593
486, -0.229533034762089, -0.669856712886498
487, -0.242817607517625, -0.67444273055028
488, -0.257808910561543, -0.679403356850815
489, -0.274984967253729, -0.684540840085885
490, -0.290383115749552, -0.689033219672774
491, -0.301565698567246, -0.6942192361575
492, -0.311220792490392, -0.699106322144102
493, -0.322968249020293, -0.703541258792081
494, -0.335337826794149, -0.707795525045439
495, -0.346956422833835, -0.711952197191916
496, -0.359320168757357, -0.716160114837928
497, -0.372620861108386, -0.720531872951553
498, -0.384210257957545, -0.724540574608475
499, -0.395270436973313, -0.728423651500198
500, -0.405871916505507, -0.731977786251019
