index, x, y
500, -0.405871916505507, -0.731977786251019
501, -0.416342420989491, -0.735601446594535
502, -0.427306050821607, -0.740040165827316
503, -0.438207689917254, -0.74485353899749
504, -0.448733070955861, -0.749094380717232
505, -0.45985315545793, -0.75323823726925
506, -0.471966908161847, -0.757814969628148
507, -0.484613000263865, -0.762437966961076
508, -0.495926530696584, -0.76665501926361
509, -0.505387440829286, -0.769758765468963
510, -0.515025289614227, -0.772671940154678
511, -0.528720960704506, -0.778102657119636
512, -0.544229944811951, -0.784761350252426
513, -0.558189395289538, -0.79063214737711
514, -0.571300305813355, -0.796121794761823
515, -0.584219543756207, -0.801296762795956
516, -0.596358956901501, -0.805754822132954
517, -0.608906819923496, -0.809678795120876
518, -0.622198347764529, -0.814239018715703
519, -0.636904733122222, -0.820233236052938
520, -0.653655354688737, -0.827131447131427
521, -0.666981881421506, -0.832257656401411
522, -0.675950087201601, -0.83544741010672
523, -0.684433904658628, -0.838515355497501
524, -0.698501955099139, -0.843546033358275
525, -0.708487032275326, -0.847625382855787
526, -0.716288805398346, -0.850839971666054
527, -0.724388237840517, -0.853204032488647
528, -0.732058273097174, -0.854811462615187
529, -0.738791974664487, -0.85634006168454
530, -0.746730100539884, -0.858630631346563
531, -0.753538762429497, -0.860333357036074
532, -0.757121340983, -0.859520451858226
533, -0.759465770850011, -0.858353985534837
534, -0.761651353536452, -0.858124310645091
535, -0.762932314085315, -0.856175872299693
536, -0.763022651084211, -0.853458574711025
537, -0.761343669811353, -0.84840206721266
538, -0.763279504711341, -0.845034659144388
539, -0.765673564714198, -0.840918725891298
540, -0.764856978532259, -0.833662673111478
541, -0.762271189103426, -0.825246249940297
542, -0.761960318868812, -0.817186933261377
543, -0.761459296075822, -0.808447632394855
544, -0.758188064851553, -0.79721413175865
545, -0.75056724235099, -0.78199198837327
546, -0.744974442480737, -0.7718628629579
547, -0.742297318997741, -0.762095840556019
548, -0.737038947383593, -0.747484639720026
549, -0.729054056356005, -0.730204636219162
550, -0.72169920776611, -0.714863694995165
551, -0.7150518951828, -0.700000761003012
552, -0.705269890811781, -0.682269490378553
553, -0.697387909429135, -0.667656322889452
554, -0.690268151927439, -0.653997835987047
555, -0.6814032263828, -0.639492169622801
556, -0.672083353192654, -0.625193040872261
557, -0.664081651427468, -0.61213555360115
558, -0.655034275253144, -0.598430350883209
559, -0.644979215107276, -0.584999046516478
560, -0.635410707559178, -0.572863638446116
561, -0.626653761831357, -0.561073199704697
562, -0.617334051988702, -0.549317118028484
563, -0.612689367773972, -0.543875964323439
564, -0.603974574781909, -0.534894513446802
565, -0.593936374784584, -0.524260298356941
566, -0.586343743670392, -0.517467291829812
567, -0.580343162684553, -0.514185111793484
568, -0.573166545025207, -0.510122986876921
569, -0.563211634187415, -0.504203220563896
570, -0.552884665237287, -0.498915362187069
571, -0.542980443173336, -0.494338811186782
572, -0.531061643198164, -0.488673602429918
573, -0.52094012241526, -0.484628015898859
574, -0.516102265728631, -0.485339969872171
575, -0.50814809089668, -0.485160984804676
576, -0.509167274230578, -0.489963301114312
577, -0.507632251641032, -0.49227956436126
578, -0.500435713616986, -0.491954849467192
579, -0.499921434724963, -0.495970915395174
580, -0.500880546199766, -0.500918346526735
581, -0.504107029493505, -0.506821867494548
582, -0.512566973082922, -0.514586254021632
583, -0.514928285869967, -0.519451590630777
584, -0.522465873407665, -0.526235395296581
585, -0.533895648755858, -0.534067124389063
586, -0.548288359139069, -0.542795236973034
587, -0.565618958537897, -0.552224001084113
588, -0.585828761797047, -0.561673487566198
589, -0.610250797814302, -0.571546437180535
590, -0.650191661231952, -0.584820975714435
591, -0.70021917242207, -0.598831182914572
592, -0.786845613688011, -0.617014402010494
593, -0.916340330618662, -0.639194578058681
594, -1.15613513076711, -0.672424938945085
595, -1.71761658326272, -0.731915986155608
596, -4.25134966549646, -0.958544960646304
597, 3.19924249970818, -0.325642082367507
598, 0.795280776655197, -0.546647434271563
599, 0.342809032178342, -0.60004544672451
600, 0.117250693647126, -0.630983226211608
